[-0.8536585365853658, 0.14634146341463414, -0.7073170731707317, 0.2682926829268293, -0.5609756097560976, 0.14634146341463414, -0.7073170731707317, 0.024390243902439025, 0.7317073170731707, 0.17073170731707318, 0.8780487804878049, 0.3170731707317073, 1.0, 0.17073170731707318, 0.8780487804878049, 0.04878048780487805]
[-0.8536585365853658, 0.17073170731707318, -0.7073170731707317, 0.2926829268292683, -0.5609756097560976, 0.17073170731707318, -0.7073170731707317, 0.024390243902439025, 0.7073170731707317, 0.14634146341463414, 0.8536585365853658, 0.2926829268292683, 1.0, 0.14634146341463414, 0.8536585365853658, 0.024390243902439025]
[-0.8536585365853658, 0.14634146341463414, -0.7073170731707317, 0.2682926829268293, -0.5609756097560976, 0.12195121951219512, -0.7317073170731707, -0.0, 0.7073170731707317, 0.12195121951219512, 0.8536585365853658, 0.2682926829268293, 1.0, 0.14634146341463414, 0.8536585365853658, -0.0]
[-0.8974358974358975, 0.15384615384615385, -0.7435897435897436, 0.28205128205128205, -0.5897435897435898, 0.15384615384615385, -0.7692307692307693, 0.02564102564102564, 0.6666666666666666, 0.10256410256410256, 0.8205128205128205, 0.2564102564102564, 1.0, 0.10256410256410256, 0.8461538461538461, -0.02564102564102564]
[-0.9230769230769231, 0.1282051282051282, -0.7435897435897436, 0.28205128205128205, -0.6153846153846154, 0.1282051282051282, -0.7692307692307693, -0.0, 0.6923076923076923, 0.10256410256410256, 0.8461538461538461, 0.2564102564102564, 1.0, 0.1282051282051282, 0.8717948717948718, -0.02564102564102564]
[-0.875, 0.125, -0.725, 0.25, -0.575, 0.125, -0.725, -0.0, 0.675, 0.1, 0.825, 0.25, 1.0, 0.125, 0.85, -0.025]
[-0.9230769230769231, 0.07692307692307693, -0.7692307692307693, 0.20512820512820512, -0.6153846153846154, 0.07692307692307693, -0.7692307692307693, -0.05128205128205128, 0.6923076923076923, 0.07692307692307693, 0.8461538461538461, 0.20512820512820512, 1.0, 0.07692307692307693, 0.8461538461538461, -0.07692307692307693]
[-0.9473684210526315, 0.07894736842105263, -0.7894736842105263, 0.23684210526315788, -0.631578947368421, 0.07894736842105263, -0.7894736842105263, -0.05263157894736842, 0.6842105263157895, 0.05263157894736842, 0.8421052631578947, 0.18421052631578946, 1.0, 0.05263157894736842, 0.8421052631578947, -0.07894736842105263]
[-0.9473684210526315, 0.10526315789473684, -0.7894736842105263, 0.23684210526315788, -0.631578947368421, 0.10526315789473684, -0.7894736842105263, -0.05263157894736842, 0.6842105263157895, 0.07894736842105263, 0.8421052631578947, 0.21052631578947367, 1.0, 0.07894736842105263, 0.8421052631578947, -0.07894736842105263]
[-0.8974358974358975, 0.1282051282051282, -0.7435897435897436, 0.2564102564102564, -0.5897435897435898, 0.1282051282051282, -0.7435897435897436, -0.0, 0.6923076923076923, 0.07692307692307693, 0.8461538461538461, 0.20512820512820512, 1.0, 0.07692307692307693, 0.8461538461538461, -0.05128205128205128]
